"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Rhythm of the Wild","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","142","False","False",""
"1","1","Ria Ivor, Bane of Bladehold","one","Near Mint","English","","","2023-05-11 03:39:29.403000","214","False","False",""
"1","1","Ribskiff","one","Near Mint","English","","","2023-05-11 03:39:29.403000","240","False","False",""
"2","2","Riddlesmith","nec","Near Mint","English","","","2023-05-11 03:39:29.403000","96","False","False",""
"1","1","Ride the Avalanche","afc","Near Mint","English","","","2023-05-11 04:34:00.793000","54","False","False",""
"1","1","Riders of Gavony","mic","Near Mint","English","","","2023-05-11 04:33:40.623000","93","False","False",""
"1","1","Riders of Gavony","c20","Near Mint","English","","","2023-05-11 04:39:17.023000","98","False","False",""
"1","1","Rienne, Angel of Rebirth","dmc","Near Mint","English","","","2023-05-11 04:24:17.887000","166","False","False",""
"9","9","Rift Bolt","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","122","False","False",""
"4","4","Rift Sower","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","170","False","False",""
"3","3","Righteous Confluence","c15","Near Mint","English","","","2023-05-11 03:39:29.403000","7","False","False",""
"1","1","Rile","afc","Near Mint","English","","","2023-05-11 04:34:18.350000","136","False","False",""
"4","4","Ring of Three Wishes","m14","Near Mint","English","","","2023-05-11 03:39:29.403000","216","False","False",""
"1","1","Ring of Thune","cmr","Near Mint","English","","","2023-05-11 04:38:20.830000","468","False","False",""
"1","1","Ring of Valkas","cmr","Near Mint","English","","","2023-05-11 04:38:20.830000","469","False","False",""
"1","1","Rionya, Fire Dancer","c21","Near Mint","English","","","2023-05-11 04:36:52.450000","55","False","False",""
"3","3","Rip Apart","stx","Near Mint","English","","","2023-05-11 03:39:29.403000","225","False","False",""
"1","1","Rip Apart","onc","Near Mint","English","","","2023-05-11 04:13:57.707000","124","False","False",""
"1","1","Riptide Island","moc","Near Mint","English","","","2023-05-11 04:13:21.283000","64","False","False",""
"1","1","Riptide Laboratory","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","303","False","False",""
"1","1","Rise and Shine","moc","Near Mint","English","","","2023-05-11 04:09:20.553000","233","False","False",""
"3","3","Rise from the Grave","znc","Near Mint","English","","","2023-05-11 03:39:29.403000","53","False","False",""
"1","1","Risen Executioner","dtk","Near Mint","English","","","2023-05-11 03:39:29.403000","116","False","False",""
"2","2","Rishadan Dockhand","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","59","False","False",""
"2","2","Rishkar, Peema Renegade","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","157","False","False",""
"1","1","Rishkar, Peema Renegade","ncc","Near Mint","English","","","2023-05-11 04:31:33.287000","305","False","False",""
"1","1","Rishkar, Peema Renegade","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","126","False","False",""
"1","1","Rishkar, Peema Renegade","moc","Near Mint","English","","","2023-05-11 04:13:21.283000","310","False","False",""
"1","1","Rishkar's Expertise","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","127","False","False",""
"1","1","Rishkar's Expertise","ncc","Near Mint","English","","","2023-05-11 04:31:33.287000","306","False","False",""
"1","1","Rishkar's Expertise","afc","Near Mint","English","","","2023-05-11 04:34:18.350000","170","False","False",""
"7","7","Rising Populace","war","Near Mint","English","","","2023-05-11 03:39:29.403000","29","False","False",""
"1","1","Rite of Passage","5dn","Near Mint","English","","","2023-05-11 03:39:29.403000","91","False","False",""
"1","1","Rite of Replication","c21","Near Mint","English","","","2023-05-11 04:36:32.777000","128","False","False",""
"1","1","Rite of the Raging Storm","ncc","Near Mint","English","","","2023-05-11 04:29:57.457000","274","False","False",""
"3","3","Rites of Flourishing","znc","Near Mint","English","","","2023-05-11 03:39:29.403000","80","False","False",""
"1","1","Rith, Liberated Primeval","dmu","Near Mint","English","","","2023-05-11 03:39:29.403000","214","False","False",""
"2","2","Rith, the Awakener","dde","Near Mint","English","","","2023-05-11 03:39:29.403000","48","False","False",""
"1","1","Rith's Charm","dde","Near Mint","English","","","2023-05-11 03:39:29.403000","60","False","False",""
"4","4","Rith's Grove","pls","Near Mint","English","","","2023-05-11 03:39:29.403000","141","False","False",""
"4","4","Ritual of Soot","grn","Near Mint","English","","","2023-05-11 03:39:29.403000","84","False","False",""
"3","3","River Hoopoe","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","269","False","False",""
"1","1","River Kelpie","c19","Near Mint","English","","","2023-05-11 04:41:05.377000","93","False","False",""
"1","1","River of Tears","clb","Near Mint","English","","","2023-05-11 04:27:45.263000","912","False","False",""
"1","1","River of Tears","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","197","False","False",""
"1","1","River's Rebuke","ncc","Near Mint","English","","","2023-05-11 04:29:57.457000","231","False","False",""
"1","1","Riverwise Augur","afc","Near Mint","English","","","2023-05-11 04:34:00.793000","93","False","False",""
"1","1","Riveteers Charm","snc","Near Mint","English","","","2023-05-11 04:30:41.427000","217","False","False",""
"1","1","Riveteers Confluence","ncc","Near Mint","English","","","2023-05-11 04:30:41.427000","79","False","False",""
"1","1","Riveteers Overlook","snc","Near Mint","English","","","2023-05-11 04:30:41.427000","255","False","False",""
"1","1","Rix Maadi, Dungeon Palace","c19","Near Mint","English","","","2023-05-11 04:41:36.233000","269","False","False",""
"1","1","Road // Ruin","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","212","False","False",""
"1","1","Road of Return","c19","Near Mint","English","","","2023-05-11 04:40:47.203000","34","False","False",""
"2","2","Roalesk, Apex Hybrid","ncc","Near Mint","English","","","2023-05-11 03:39:29.403000","349","False","False",""
"1","1","Roar of Reclamation","5dn","Near Mint","English","","","2023-05-11 03:39:29.403000","14","False","False",""
"1","1","Roar of Resistance","onc","Near Mint","English","","","2023-05-11 04:13:57.707000","15","False","False",""
"1","1","Robe of Stars","afc","Near Mint","English","","","2023-05-11 04:34:00.793000","11","False","False",""
"5","5","Roc Egg","c19","Near Mint","English","","","2023-05-11 03:39:29.403000","73","False","False",""
"1","1","Rocky Tar Pit","dmc","Near Mint","English","","","2023-05-11 04:24:17.887000","228","False","False",""
"1","1","Rod of Absorption","afc","Near Mint","English","","","2023-05-11 04:34:34.557000","19","False","False",""
"9","9","Rogue's Passage","clb","Near Mint","English","","","2023-05-11 03:39:29.403000","913","False","False",""
"1","1","Rogue's Passage","ncc","Near Mint","English","","","2023-05-11 04:29:11.077000","422","False","False",""
"1","1","Rogue's Passage","mic","Near Mint","English","","","2023-05-11 04:33:40.623000","179","False","False",""
"2","2","Rogue's Passage","moc","Near Mint","English","","","2023-05-11 04:12:54.543000","421","False","False",""
"1","1","Rogue's Passage","c19","Near Mint","English","","","2023-05-11 04:41:19.447000","270","False","False",""
"1","1","Rogue's Passage","c20","Near Mint","English","","","2023-05-11 04:40:26.320000","303","False","False",""
"4","4","Rogue's Passage","c21","Near Mint","English","","","2023-05-11 04:35:30.470000","312","False","False",""
"1","1","Rogue's Passage","cmr","Near Mint","English","","","2023-05-11 04:38:20.830000","489","False","False",""
"1","1","Rogue's Passage","znc","Near Mint","English","","","2023-05-11 04:38:52.570000","138","False","False",""
"1","1","Roiling Regrowth","znr","Near Mint","English","","","2023-05-11 04:38:36.217000","201","False","False",""
"2","2","Role Reversal","war","Near Mint","English","","","2023-05-11 03:39:29.403000","214","False","False",""
"5","5","Rolling Temblor","c19","Near Mint","English","","","2023-05-11 03:39:29.403000","151","False","False",""
"4","4","Rolling Thunder","gnt","Near Mint","English","","","2023-05-11 03:39:29.403000","40","False","False",""
"1","1","Ronom Unicorn","afc","Near Mint","English","","","2023-05-11 04:34:34.557000","71","False","False",""
"2","2","Rooftop Storm","mic","Near Mint","English","","","2023-05-11 03:39:29.403000","103","False","False",""
"2","2","Roon of the Hidden Realm","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","270","False","False",""
"1","1","Trail of Mystery","c19","Near Mint","English","","","2023-05-11 04:40:47.203000","186","False","False",""
"1","1","Trailblazer's Boots","onc","Near Mint","English","","","2023-05-11 04:14:17.520000","144","False","False",""
"4","4","Trailblazer's Boots","zen","Near Mint","English","","","2023-05-11 03:39:29.403000","208","False","False",""
"1","1","Training Drone","mbs","Near Mint","English","","","2023-05-11 03:39:29.403000","142","False","False",""
"1","1","Tranquil Cove","c19","Near Mint","English","","","2023-05-11 04:41:05.377000","284","False","False",""
"1","1","Tranquil Cove","khc","Near Mint","English","","","2023-05-11 04:37:28.770000","119","False","False",""
"1","1","Tranquil Cove","40k","Near Mint","English","","","2023-05-11 04:18:16.417000","303","False","False",""
"1","1","Tranquil Cove","40k","Near Mint","English","foil","","2023-05-11 04:16:35.363000","303★","False","False",""
"1","1","Tranquil Thicket","c21","Near Mint","English","","","2023-05-11 04:36:32.777000","408","False","False",""
"1","1","Transguild Courier","dmc","Near Mint","English","","","2023-05-11 04:24:17.887000","194","False","False",""
"1","1","Transguild Promenade","cmr","Near Mint","English","","","2023-05-11 04:38:20.830000","499","False","False",""
"1","1","Transplant Theorist","one","Near Mint","English","","","2023-05-11 03:39:29.403000","73","False","False",""
"3","3","Trap Essence","ktk","Near Mint","English","","","2023-05-11 03:39:29.403000","209","False","False",""
"1","1","Traumatic Visions","c21","Near Mint","English","","","2023-05-11 04:36:52.450000","132","False","False",""
"1","1","Traumatize","m14","Near Mint","English","","","2023-05-11 03:39:29.403000","77","False","False",""
"3","3","Travel Preparations","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","162","False","False",""
"9","9","Traveler's Amulet","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","316","False","False",""
"1","1","Traveling Minister","vow","Near Mint","English","","","2023-05-11 03:39:29.403000","39","False","False",""
"5","5","Traverse the Outlands","clb","Near Mint","English","","","2023-05-11 03:39:29.403000","258","False","False",""
"1","1","Trawler Drake","one","Near Mint","English","","","2023-05-11 03:39:29.403000","74","False","False",""
"1","1","Traxos, Scourge of Kroog","brc","Near Mint","English","","","2023-05-11 04:15:30.133000","170","False","False",""
"1","1","Traxos, Scourge of Kroog","dmc","Near Mint","English","","","2023-05-11 04:24:45.397000","195","False","False",""
"1","1","Trazyn the Infinite","40k","Near Mint","English","foil","","2023-05-11 04:16:21.150000","65★","False","False",""
"1","1","Treacherous Terrain","znc","Near Mint","English","","","2023-05-11 04:38:36.217000","105","False","False",""
"1","1","Treasure Cruise","ncc","Near Mint","English","","","2023-05-11 04:29:11.077000","237","False","False",""
"1","1","Treasure Cruise","c21","Near Mint","English","","","2023-05-11 04:36:52.450000","133","False","False",""
"1","1","Treeshaker Chimera","ncc","Near Mint","English","","","2023-05-11 04:30:41.427000","318","False","False",""
"1","1","Treetop Village","ddu","Near Mint","English","","","2023-05-11 03:39:29.403000","30","False","False",""
"1","1","Trench Behemoth","cmr","Near Mint","English","","","2023-05-11 04:38:03.290000","366","False","False",""
"6","6","Trespassing Souleater","nph","Near Mint","English","","","2023-05-11 03:39:29.403000","163","False","False",""
"1","1","Treva, the Renewer","dde","Near Mint","English","","","2023-05-11 03:39:29.403000","49","False","False",""
"1","1","Treva's Charm","dde","Near Mint","English","","","2023-05-11 03:39:29.403000","61","False","False",""
"4","4","Treva's Ruins","dmr","Near Mint","English","","","2023-05-11 03:39:29.403000","260","False","False",""
"1","1","Triarch Praetorian","40k","Near Mint","English","foil","","2023-05-11 04:16:21.150000","66★","False","False",""
"1","1","Triarch Stalker","40k","Near Mint","English","foil","","2023-05-11 04:16:21.150000","67★","False","False",""
"1","1","Tribal Flames","mm2","Near Mint","English","","","2023-05-11 03:39:29.403000","132","False","False",""
"1","1","Tribute to the Wild","c20","Near Mint","English","","","2023-05-11 04:39:34.377000","193","False","False",""
"1","1","Trigon of Infestation","som","Near Mint","English","","","2023-05-11 03:39:29.403000","214","False","False",""
"4","4","Trigon of Mending","som","Near Mint","English","","","2023-05-11 03:39:29.403000","215","False","False",""
"3","3","Trigon of Rage","som","Near Mint","English","","","2023-05-11 03:39:29.403000","216","False","False",""
"2","2","Trigon of Thought","som","Near Mint","English","","","2023-05-11 03:39:29.403000","217","False","False",""
"1","1","Triplicate Titan","c21","Near Mint","English","","","2023-05-11 04:35:30.470000","79","False","False",""
"1","1","Triskaidekaphile","mid","Near Mint","English","","","2023-05-11 03:39:29.403000","81","False","False",""
"1","1","Triskelion","ddf","Near Mint","English","","","2023-05-11 03:39:29.403000","57","False","False",""
"1","1","Triskelion","moc","Near Mint","English","","","2023-05-11 04:13:21.283000","387","False","False",""
"1","1","Triton Shorestalker","znc","Near Mint","English","","","2023-05-11 04:38:52.570000","38","False","False",""
